project,sha,module,brittle,SS/NSS,isBSSPair,brittle_code,ss_or_nss_code
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.IgnoreTypeDeserializer.parseWithExistType,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void parseWithExistType() {
        String s = ""{\""@type\"":\""com.alibaba.fastjson.deserializer.ValueBean\"",\""val\"":1}"";
        Object object = JSONObject.parse(s);
        Assert.assertNotNull(object);
        Assert.assertTrue(object instanceof ValueBean);
        Assert.assertEquals(new Integer(1), ValueBean.class.cast(object).getVal());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.IgnoreTypeDeserializer.parseWithExistType,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void parseWithExistType() {
        String s = ""{\""@type\"":\""com.alibaba.fastjson.deserializer.ValueBean\"",\""val\"":1}"";
        Object object = JSONObject.parse(s);
        Assert.assertNotNull(object);
        Assert.assertTrue(object instanceof ValueBean);
        Assert.assertEquals(new Integer(1), ValueBean.class.cast(object).getVal());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.IgnoreTypeDeserializer.parseObjectWithExistType,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void parseObjectWithExistType() {
        String s = ""{\""@type\"":\""com.alibaba.fastjson.deserializer.ValueBean\"",\""val\"":1}"";
        ValueBean object = JSONObject.parseObject(s, ValueBean.class);
        Assert.assertNotNull(object);
        Assert.assertEquals(new Integer(1), object.getVal());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.IgnoreTypeDeserializer.parseObjectWithExistType,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void parseObjectWithExistType() {
        String s = ""{\""@type\"":\""com.alibaba.fastjson.deserializer.ValueBean\"",\""val\"":1}"";
        ValueBean object = JSONObject.parseObject(s, ValueBean.class);
        Assert.assertNotNull(object);
        Assert.assertEquals(new Integer(1), object.getVal());
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.TestISO8601Date.testBug1884,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testBug1884() {
        Calendar cale = Calendar.getInstance();
        cale.clear();
        cale.setTimeZone( TimeZone.getTimeZone( ""GMT+7"" ) );
        cale.set( 2018, Calendar.MAY, 31, 19, 13, 42 );
        Date date = cale.getTime();

        String s1 = ""{date: \""2018-05-31T19:13:42+07:00\""}""; // ﾃｩﾂ板凖ｨﾂｯﾂｯﾃｧﾂ堋�
        String s2 = ""{date: \""2018-05-31T19:13:42.000+07:00\""}""; // ﾃｦﾂｭﾂ｣ﾃｧﾂ｡ﾂｮﾃｧﾂ堋�
        Date date1 = JSON.parseObject( s1, JSONObject.class ).getDate( ""date"" );
        Date date2 = JSON.parseObject( s2, JSONObject.class ).getDate( ""date"" );
        assertEquals(date1, date2);
        assertEquals(date, date1);
        assertEquals(date, date2);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.TestISO8601Date.testBug1884,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void testBug1884() {
        Calendar cale = Calendar.getInstance();
        cale.clear();
        cale.setTimeZone( TimeZone.getTimeZone( ""GMT+7"" ) );
        cale.set( 2018, Calendar.MAY, 31, 19, 13, 42 );
        Date date = cale.getTime();

        String s1 = ""{date: \""2018-05-31T19:13:42+07:00\""}""; // ﾃｩﾂ板凖ｨﾂｯﾂｯﾃｧﾂ堋�
        String s2 = ""{date: \""2018-05-31T19:13:42.000+07:00\""}""; // ﾃｦﾂｭﾂ｣ﾃｧﾂ｡ﾂｮﾃｧﾂ堋�
        Date date1 = JSON.parseObject( s1, JSONObject.class ).getDate( ""date"" );
        Date date2 = JSON.parseObject( s2, JSONObject.class ).getDate( ""date"" );
        assertEquals(date1, date2);
        assertEquals(date, date1);
        assertEquals(date, date2);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.TestISO8601Date.testBug376,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testBug376() {
        Calendar cale = Calendar.getInstance();
        cale.clear();
        cale.setTimeZone( TimeZone.getTimeZone( ""GMT"" ) );
        cale.set( 2018, Calendar.MAY, 31, 19, 13, 42 );
        Date date = cale.getTime();

        String s1 = ""{date: \""2018-05-31T19:13:42Z\""}"";
        String s2 = ""{date: \""2018-05-31T19:13:42.000Z\""}"";

        Date date1 = JSON.parseObject( s1, JSONObject.class ).getDate( ""date"" );
        Date date2 = JSON.parseObject( s2, JSONObject.class ).getDate( ""date"" );

        assertEquals( date1, date2 );
        assertEquals( date, date1 );
        assertEquals( date, date2 );
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.TestISO8601Date.testBug376,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void testBug376() {
        Calendar cale = Calendar.getInstance();
        cale.clear();
        cale.setTimeZone( TimeZone.getTimeZone( ""GMT"" ) );
        cale.set( 2018, Calendar.MAY, 31, 19, 13, 42 );
        Date date = cale.getTime();

        String s1 = ""{date: \""2018-05-31T19:13:42Z\""}"";
        String s2 = ""{date: \""2018-05-31T19:13:42.000Z\""}"";

        Date date1 = JSON.parseObject( s1, JSONObject.class ).getDate( ""date"" );
        Date date2 = JSON.parseObject( s2, JSONObject.class ).getDate( ""date"" );

        assertEquals( date1, date2 );
        assertEquals( date, date1 );
        assertEquals( date, date2 );
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.issue2638.TestIssue2638.testBug2638,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testBug2638() {
        String str=""}"";
        JSON.parseObject(str,Person.class);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.issue2638.TestIssue2638.testBug2638,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void testBug2638() {
        String str=""}"";
        JSON.parseObject(str,Person.class);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.issue1463.TestIssue1463.testIssue1463,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testIssue1463() {
        String str = doubleDeserialization(wenshao);
        try {
            wenshao = JSON.parseObject(str, Person.class);
        } catch (Throwable ex) {
            Assert.assertEquals(ex.getCause() instanceof NullPointerException, false);
        }
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.issue1463.TestIssue1463.testIssue1463,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void testIssue1463() {
        String str = doubleDeserialization(wenshao);
        try {
            wenshao = JSON.parseObject(str, Person.class);
        } catch (Throwable ex) {
            Assert.assertEquals(ex.getCause() instanceof NullPointerException, false);
        }
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.issue2711.TestIssue.testDeserializeGenericsUnwrapped,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testDeserializeGenericsUnwrapped() {
        PageRequest<User> req = new PageRequest<User>();
        req.setData(new User(1L, ""jack""));
        req.setFrom(10);
        req.setSize(20);
        String s = JSON.toJSONString(req);
        System.out.println(s);

        PageRequest<User> newReq = JSON.parseObject(s, new TypeReference<PageRequest<User>>() {});
        Assert.assertNotNull(newReq);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_7,com.alibaba.deserializer.issue2711.TestIssue.testDeserializeGenericsUnwrapped,0,"""public void test_7() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""[\""2011-01-09T13:49:53.254\"", \""xxx\"", true, false, null, {}]"");
        parser.config(Feature.AllowISO8601DateFormat, true);
        ArrayList list = new ArrayList();
        parser.parseArray(list);
        Assert.assertEquals(new Date(1294552193254L), list.get(0));
        Assert.assertEquals(""xxx"", list.get(1));
        Assert.assertEquals(Boolean.TRUE, list.get(2));
        Assert.assertEquals(Boolean.FALSE, list.get(3));
        Assert.assertEquals(null, list.get(4));
        Assert.assertEquals(new JSONObject(), list.get(5));
    }""","""@Test
    public void testDeserializeGenericsUnwrapped() {
        PageRequest<User> req = new PageRequest<User>();
        req.setData(new User(1L, ""jack""));
        req.setFrom(10);
        req.setSize(20);
        String s = JSON.toJSONString(req);
        System.out.println(s);

        PageRequest<User> newReq = JSON.parseObject(s, new TypeReference<PageRequest<User>>() {});
        Assert.assertNotNull(newReq);
    }"""
alibaba/fastjson,5c6d6fd471ea1fab59f0df2dd31e0b936806780d,,com.alibaba.json.bvt.parser.DefaultExtJSONParser_parseArray.test_8,com.alibaba.deserializer.issues569.TestIssues569.testBug569,0,"""public void test_8() throws Exception {
        DefaultJSONParser parser = new DefaultJSONParser(""\""2011-01-09T13:49:53.254\"""");
        parser.config(Feature.AllowISO8601DateFormat, true);
        Object value = parser.parse();
        Assert.assertEquals(new Date(1294552193254L), value);
    }""","""@Test
    public void testBug569() {
        //ﾃｧﾂｬﾂｬﾃ､ﾂｸﾂ¢ﾃｦﾂｬﾂ｡ﾃ･ﾂ渉催･ﾂｺﾂ湘･ﾂ按療･ﾂ個姪ｦﾂ伉ｯﾃ､ﾂｽﾂｿﾃｧﾂ板ｨﾃｧﾂ堋� MyResponseﾃｯﾂｼﾂ� ﾃｦﾂｲﾂ｡ﾃｦﾂ慊嘉ｦﾂ個�ﾃ･ﾂｮﾂ堙ｦﾂｳﾂ崚･ﾂ楪凝ｧﾂｱﾂｻﾃ･ﾂ楪凝ｯﾂｼﾂ古ｨﾂｲﾂ古､ﾂｼﾂｼﾃ､ﾂｼﾂ堙ｧﾂｼﾂ禿･ﾂｭﾂ� MyResponseﾃｯﾂｼﾂ� ﾃ･ﾂ青偲ｩﾂ敖｢ﾃ･ﾂ慊ｨﾃｨﾂｰﾂεｧﾂ板ｨﾃｧﾂ堋МyResponse<?>ﾃ･ﾂ渉催･ﾂｺﾂ湘･ﾂ按療･ﾂ個姪･ﾂｰﾂｱﾃ･ﾂ渉療･ﾂｽﾂｱﾃ･ﾂ督催､ﾂｺﾂ�
        MyResponse resp1 = JSON.parseObject(jsonData, mType1, configBug569, featureValues,
                features != null ? features : EMPTY_SERIALIZER_FEATURES);

        //expect MyResponse<JSONArray<JSONObject>>
        MyResponse resp = JSON.parseObject(jsonData, mType, configBug569, featureValues,
                features != null ? features : EMPTY_SERIALIZER_FEATURES);
        Assert.assertNotNull(resp);
        Assert.assertNotNull(resp.getResult());
        Assert.assertEquals(JSONArray.class, resp.getResult().getClass());//ﾃｨﾂｿﾂ凖ｩﾂ�ﾂ古､ﾂｼﾂ堙･ﾂ渉療･ﾂ按ｰ resp1 ﾃｧﾂ堋�ﾃ･ﾂｽﾂｱﾃ･ﾂ督�
    }"""
